Name,City,MinPrice,MaxPrice,Currency,Cuisine,Longitude,Latitude,PhoneNumber,Url,WebsiteUrl,Award, Converted MinPrice , Converted MaxPrice ,Country,Region
senzanome,Brussels,50,165,EUR,"Italian, Sicilian",4.3563943,50.8399741,3222231617,https://guide.michelin.com/en/bruxelles-capitale/bruxelles/restaurant/senzanome,https://www.senzanome.be/,1 MICHELIN Star,$55.28 ,$182.41 , Belgium,Europe
Le Pristine,Antwerpen,120,120,EUR,Italian Contemporary,4.4051934,51.2154966,3233763376,https://guide.michelin.com/en/antwerpen/be-antwerpen/restaurant/le-pristine,https://www.lepristine.be/,1 MICHELIN Star,$132.66 ,$132.66 , Belgium,Europe
't Stoveke,Strombeek-Bever,38,92,EUR,Modern Cuisine,4.3507766,50.9049469,3222676725,https://guide.michelin.com/en/vlaams-brabant/strombeek-bever/restaurant/t-stoveke,https://www.tstoveke.be/,1 MICHELIN Star,$42.01 ,$101.71 , Belgium,Europe
Lettres Gourmandes,Montignies-Saint-Christophe,27,80,EUR,"Creative French, Modern Cuisine",4.1833145,50.2854392,3271555622,https://guide.michelin.com/en/hainaut/montignies-saint-christophe/restaurant/lettres-gourmandes,https://www.lettresgourmandes.be/,1 MICHELIN Star,$29.85 ,$88.44 , Belgium,Europe
Carcasse,Sint-Idesbald,95,150,EUR,Meats and Grills,2.6110544,51.1098794,3258517249,https://guide.michelin.com/en/west-vlaanderen/sint-idesbald/restaurant/carcasse,https://www.carcasse.be/,1 MICHELIN Star,$105.02 ,$165.83 , Belgium,Europe
Bar Bulot,Sint-Michiels,95,95,EUR,"Classic Cuisine, Belgian",3.1908111,51.1858823,3250702762,https://guide.michelin.com/en/west-vlaanderen/sint-michiels/restaurant/bar-bulot,https://www.barbulot.be/,1 MICHELIN Star,$105.02 ,$105.02 , Belgium,Europe
Chai Gourmand,Beuzet,45,135,EUR,Modern Cuisine,4.7456131,50.5296583,3281600988,https://guide.michelin.com/en/namur/beuzet/restaurant/chai-gourmand,https://www.chaigourmand.be/,1 MICHELIN Star,$49.75 ,$149.24 , Belgium,Europe
De Kristalijn,Genk,60,158,EUR,Modern Cuisine,5.5534543,50.9696725,3289355828,https://guide.michelin.com/en/be-limburg/genk/restaurant/de-kristalijn,https://www.dekristalijn.be/,1 MICHELIN Star,$66.33 ,$174.67 , Belgium,Europe
La Plage d'Amée,Jambes,49,94,EUR,Modern Cuisine,4.8643861,50.4375904,3281309339,https://guide.michelin.com/en/namur/jambes/restaurant/la-plage-d-amee,http://www.laplagedamee.be/,1 MICHELIN Star,$54.17 ,$103.92 , Belgium,Europe
Het Gebaar,Antwerpen,150,150,EUR,Creative,4.4070787,51.2138901,3232323710,https://guide.michelin.com/en/antwerpen/be-antwerpen/restaurant/het-gebaar,https://www.hetgebaar.be/,1 MICHELIN Star,$165.83 ,$165.83 , Belgium,Europe
Melchior,Tienen,43,116,EUR,Creative French,4.9408248,50.8057149,3216355474,https://guide.michelin.com/en/vlaams-brabant/tienen/restaurant/melchior,https://www.melchi-or.be/,1 MICHELIN Star,$47.54 ,$128.24 , Belgium,Europe
Wine in the City,Jette,110,110,EUR,"Creative, Modern Cuisine",4.3239267,50.8723531,3224200920,https://guide.michelin.com/en/bruxelles-capitale/jette/restaurant/wine-in-the-city,https://www.wineinthecity.be,1 MICHELIN Star,$121.61 ,$121.61 , Belgium,Europe
Les Pieds dans le Plat,Marenne,40,95,EUR,"Classic Cuisine, Modern Cuisine",5.4107173,50.2397606,3284321792,https://guide.michelin.com/en/be-luxembourg/marenne/restaurant/les-pieds-dans-le-plat,https://www.lespiedsdansleplat.be/,1 MICHELIN Star,$44.22 ,$105.02 , Belgium,Europe
M-Bistro,Nieuwpoort,39,98,EUR,Modern Cuisine,2.7525755,51.129825,3258595352,https://guide.michelin.com/en/west-vlaanderen/nieuwpoort/restaurant/m-bistro,https://www.mbistro.be/,1 MICHELIN Star,$43.11 ,$108.34 , Belgium,Europe
Hostellerie Vivendum,Dilsen,60,130,EUR,"Modern Cuisine, Modern French",5.7363626,51.0332406,3289360790,https://guide.michelin.com/en/be-limburg/dilsen/restaurant/hostellerie-vivendum,https://www.restaurant-vivendum.com/,1 MICHELIN Star,$66.33 ,$143.72 , Belgium,Europe
Les Gourmands,Blaregnies,75,110,EUR,Classic Cuisine,3.8873851,50.360669,3265568632,https://guide.michelin.com/en/hainaut/blaregnies/restaurant/les-gourmands,https://www.les-gourmands.be/,1 MICHELIN Star,$82.91 ,$121.61 , Belgium,Europe
Le Coq aux Champs,Soheit-Tinlot,48,125,EUR,Creative French,5.3876393,50.4714671,3285512014,https://guide.michelin.com/en/liege/soheit-tinlot/restaurant/le-coq-aux-champs,https://www.lecoqauxchamps.be/,1 MICHELIN Star,$53.06 ,$138.19 , Belgium,Europe
Colette - De Vijvers,Averbode,52,185,EUR,Modern French,4.9904679,51.0295141,3213523775,https://guide.michelin.com/en/vlaams-brabant/averbode/restaurant/colette-de-vijvers,https://www.restaurantcolette.be/,1 MICHELIN Star,$57.49 ,$204.52 , Belgium,Europe
Arenberg,Heverlee,83,134,EUR,Classic Cuisine,4.6655965,50.8608425,3216224775,https://guide.michelin.com/en/vlaams-brabant/heverlee/restaurant/arenberg,https://www.restaurantarenberg.be/,1 MICHELIN Star,$91.76 ,$148.14 , Belgium,Europe
De Mijlpaal,Tongeren,45,122,EUR,Creative,5.4616897,50.7803846,3212264277,https://guide.michelin.com/en/be-limburg/tongeren/restaurant/de-mijlpaal,https://www.demijlpaal.org/,1 MICHELIN Star,$49.75 ,$134.87 , Belgium,Europe
De Vork van Luc Bellings,Hasselt,55,150,EUR,Creative,5.3563697,50.9005021,3211228488,https://guide.michelin.com/en/be-limburg/hasselt/restaurant/de-vork-van-luc-bellings,https://www.lucbellings.be/,1 MICHELIN Star,$60.80 ,$165.83 , Belgium,Europe
Philippe Meyers,Braine-l'Alleud,27,78,EUR,Modern French,4.3700555,50.6823016,3223848318,https://guide.michelin.com/en/brabant-wallon/braine-l-alleud/restaurant/philippe-meyers,https://www.philippe-meyers.be/,1 MICHELIN Star,$29.85 ,$86.23 , Belgium,Europe
Horseele,Gent,100,175,EUR,Creative French,3.7321944,51.0159848,3293302320,https://guide.michelin.com/en/oost-vlaanderen/gent/restaurant/horseele,https://www.restauranthorseele.be/,1 MICHELIN Star,$110.55 ,$193.46 , Belgium,Europe
Brasserie Julie,Sint-Martens-Bodegem,105,105,EUR,"Home Cooking, Creative French",4.2126098,50.8611708,3224600545,https://guide.michelin.com/en/vlaams-brabant/sint-martens-bodegem/restaurant/brasserie-julie,https://www.brasseriejulie.be/,1 MICHELIN Star,$116.08 ,$116.08 , Belgium,Europe
Arabelle Meirlaen,Marchin,80,120,EUR,"Organic, Creative",5.2218357,50.4863858,3285255555,https://guide.michelin.com/en/liege/marchin/restaurant/arabelle-meirlaen,https://www.arabelle.be/,1 MICHELIN Star,$88.44 ,$132.66 , Belgium,Europe
Sel Gris,Knokke,52,150,EUR,Creative,3.2563193,51.344112,3250514937,https://guide.michelin.com/en/west-vlaanderen/knokke/restaurant/sel-gris,https://www.restaurantselgris.be/,1 MICHELIN Star,$57.49 ,$165.83 , Belgium,Europe
Quadras,Saint Vith,95,95,EUR,Creative,6.12227,50.28455,3280228022,https://guide.michelin.com/en/liege/sankt-vith/restaurant/quadras,https://www.quadras.restaurant/,1 MICHELIN Star,$105.02 ,$105.02 , Belgium,Europe
Le Gastronome,Paliseul,45,110,EUR,"Contemporary, Market Cuisine",5.1178395,49.8953387,3261533064,https://guide.michelin.com/en/be-luxembourg/paliseul/restaurant/le-gastronome,https://www.le-gastronome.be/,1 MICHELIN Star,$49.75 ,$121.61 , Belgium,Europe
La Villa Emily,Brussels,64,135,EUR,Mediterranean Cuisine,4.3696742,50.8192768,3223181858,https://guide.michelin.com/en/bruxelles-capitale/bruxelles/restaurant/la-villa-emily,https://www.lavillaemily.be/,1 MICHELIN Star,$70.75 ,$149.24 , Belgium,Europe
Maison Marit,Braine-l'Alleud,42,120,EUR,Classic French,4.3835317,50.663044,3223841501,https://guide.michelin.com/en/brabant-wallon/braine-l-alleud/restaurant/maison-marit,https://www.maisonmarit.be/,1 MICHELIN Star,$46.43 ,$132.66 , Belgium,Europe
Marcus,Deerlijk,70,110,EUR,Creative,3.3826144,50.8488967,32473650773,https://guide.michelin.com/en/west-vlaanderen/deerlijk/restaurant/marcus209582,https://www.restaurantmarcus.be/,1 MICHELIN Star,$77.39 ,$121.61 , Belgium,Europe
Kamo,Ixelles,60,120,EUR,"Japanese, Sushi",4.361522,50.8193121,3226487848,https://guide.michelin.com/en/bruxelles-capitale/ixelles/restaurant/kamo,https://www.restaurant-kamo.be/,1 MICHELIN Star,$66.33 ,$132.66 , Belgium,Europe
La Truffe Noire,Brussels,50,225,EUR,Italian,4.3766633,50.8162711,3226404422,https://guide.michelin.com/en/bruxelles-capitale/bruxelles/restaurant/la-truffe-noire,https://www.truffenoire.com/,1 MICHELIN Star,$55.28 ,$248.74 , Belgium,Europe
L.E.S.S.,Brugge,49,120,EUR,Asian Influences,3.2185412,51.2047697,3250699369,https://guide.michelin.com/en/west-vlaanderen/brugge/restaurant/l-e-s-s,https://www.l-e-s-s.be/,1 MICHELIN Star,$54.17 ,$132.66 , Belgium,Europe
Hostellerie Gilain,Sorinnes,48,126,EUR,Modern French,5.0377695,50.2562796,3283215742,https://guide.michelin.com/en/namur/sorinnes/restaurant/hostellerie-gilain,https://www.hostelleriegilain.com/,1 MICHELIN Star,$53.06 ,$139.29 , Belgium,Europe
Ogst,Hasselt,42,95,EUR,Modern French,5.3335502,50.9294564,3211413813,https://guide.michelin.com/en/be-limburg/hasselt/restaurant/ogst,https://www.ogst.be/,1 MICHELIN Star,$46.43 ,$105.02 , Belgium,Europe
Hof Ter Hulst,Hulshout,48,120,EUR,Classic Cuisine,4.793442,51.0769653,3215253440,https://guide.michelin.com/en/antwerpen/hulshout/restaurant/hof-ter-hulst,https://www.hofterhulst.be/,1 MICHELIN Star,$53.06 ,$132.66 , Belgium,Europe
Souvenir,Gent,48,119,EUR,"Creative, Organic",3.7322294,51.0496543,3293356073,https://guide.michelin.com/en/oost-vlaanderen/gent/restaurant/souvenir,https://www.souvenir.gent/,1 MICHELIN Star,$53.06 ,$131.56 , Belgium,Europe
EssenCiel,Leuven,45,125,EUR,French Contemporary,4.7004942,50.8766793,32474261864,https://guide.michelin.com/en/vlaams-brabant/leuven/restaurant/essenciel,https://www.essenciel.be/,1 MICHELIN Star,$49.75 ,$138.19 , Belgium,Europe
L'impératif,Roucourt,49,110,EUR,Seafood,3.5735123,50.5248015,3269343070,https://guide.michelin.com/en/hainaut/roucourt/restaurant/l-imperatif,https://www.domainedarondeau.com/,1 MICHELIN Star,$54.17 ,$121.61 , Belgium,Europe
Le Pigeon Noir,Uccle,33,77,EUR,"Country cooking, Classic French",4.3482107,50.7920083,3223752374,https://guide.michelin.com/en/bruxelles-capitale/uccle/restaurant/le-pigeon-noir,https://www.lepigeonnoir.be/,1 MICHELIN Star,$36.48 ,$85.12 , Belgium,Europe
JER,Hasselt,45,120,EUR,"Modern Cuisine, Contemporary",5.3405435,50.9308782,3211262647,https://guide.michelin.com/en/be-limburg/hasselt/restaurant/jer,https://www.jer.be/,1 MICHELIN Star,$49.75 ,$132.66 , Belgium,Europe
Altermezzo,Tongeren,90,235,EUR,Creative,5.4657753,50.8024317,3212741674,https://guide.michelin.com/en/be-limburg/tongeren/restaurant/altermezzo,https://www.altermezzo.be/,1 MICHELIN Star,$99.50 ,$259.80 , Belgium,Europe
Bozar Restaurant,Brussels,65,185,EUR,"Modern French, Creative",4.3598443,50.8442546,3225030000,https://guide.michelin.com/en/bruxelles-capitale/bruxelles/restaurant/bozar-restaurant,https://www.bozarrestaurant.be/,1 MICHELIN Star,$71.86 ,$204.52 , Belgium,Europe
Nathan,Antwerpen,49,168,EUR,Modern French,4.4027957,51.2231806,3232842813,https://guide.michelin.com/en/antwerpen/be-antwerpen/restaurant/nathan,https://www.restaurant-nathan.be/,1 MICHELIN Star,$54.17 ,$185.73 , Belgium,Europe
Centpourcent,Sint-Katelijne-Waver,48,118,EUR,Modern Cuisine,4.463224,51.0557914,3215635266,https://guide.michelin.com/en/antwerpen/sint-katelijne-waver/restaurant/centpourcent,https://www.centpourcent.be/,1 MICHELIN Star,$53.06 ,$130.45 , Belgium,Europe
FRANQ,Antwerpen,39,152,EUR,Modern Cuisine,4.4057647,51.2211509,3235553180,https://guide.michelin.com/en/antwerpen/be-antwerpen/restaurant/franq,https://www.hotelfranq.com/,1 MICHELIN Star,$43.11 ,$168.04 , Belgium,Europe
La Villa in the Sky,Brussels,145,210,EUR,"Creative, Organic",4.3719965,50.8172539,3226446914,https://guide.michelin.com/en/bruxelles-capitale/bruxelles/restaurant/la-villa-in-the-sky,https://www.lavillainthesky.be/,1 MICHELIN Star,$160.30 ,$232.16 , Belgium,Europe
De Zuidkant,Damme,69,93,EUR,Modern Cuisine,3.2823561,51.2517769,3250371676,https://guide.michelin.com/en/west-vlaanderen/damme/restaurant/de-zuidkant,https://www.restaurantdezuidkant.be/,1 MICHELIN Star,$76.28 ,$102.81 , Belgium,Europe
Kelderman,Aalst,60,208,EUR,"Traditional Cuisine, Seafood",4.0406609,50.929784,3253776125,https://guide.michelin.com/en/oost-vlaanderen/aalst/restaurant/kelderman,https://www.visrestaurant-kelderman.be/,1 MICHELIN Star,$66.33 ,$229.95 , Belgium,Europe
Magis,Tongeren,57,99,EUR,Modern Cuisine,5.4627023,50.78176,3212743464,https://guide.michelin.com/en/be-limburg/tongeren/restaurant/magis,https://www.restaurantmagis.be/,1 MICHELIN Star,$63.01 ,$109.45 , Belgium,Europe
Den Gouden Harynck,Brugge,60,160,EUR,"Creative, Modern French",3.2258701,51.2047898,3250337637,https://guide.michelin.com/en/west-vlaanderen/brugge/restaurant/den-gouden-harynck,https://www.goudenharynck.be/,1 MICHELIN Star,$66.33 ,$176.88 , Belgium,Europe
Nulle Part Ailleurs,Couvin,39,59,EUR,Regional Cuisine,4.492866,50.054245,3260345284,https://guide.michelin.com/en/namur/couvin/restaurant/nulle-part-ailleurs,https://www.nulle-part-ailleurs.be/,Bib Gourmand,$43.11 ,$65.23 , Belgium,Europe
Les Caves Gourmandes,Huy,23,65,EUR,"Traditional Cuisine, Modern Cuisine",5.2398339,50.5193909,3285212623,https://guide.michelin.com/en/liege/huy/restaurant/les-caves-gourmandes,https://www.lescavesgourmandes.be/,Bib Gourmand,$25.43 ,$71.86 , Belgium,Europe
CCnomie,Falmignoul,30,70,EUR,"Country cooking, Market Cuisine",4.889297,50.205173,3282222495,https://guide.michelin.com/en/namur/falmignoul/restaurant/ccnomie,https://www.ccnomie.be/,Bib Gourmand,$33.17 ,$77.39 , Belgium,Europe
Les Deux Maisons,Woluwe-Saint-Pierre,39,90,EUR,"Classic French, Classic Cuisine",4.4596369,50.8413304,3227711447,https://guide.michelin.com/en/bruxelles-capitale/woluwe-saint-pierre/restaurant/les-deux-maisons,https://www.deuxmaisons.be/,Bib Gourmand,$43.11 ,$99.50 , Belgium,Europe
La Charcuterie,Saint-Gilles,50,50,EUR,"Sharing, Country cooking",4.345037,50.8262033,3228508812,https://guide.michelin.com/en/bruxelles-capitale/be-saint-gilles/restaurant/la-charcuterie,https://www.lacharcuterie.be/,Bib Gourmand,$55.28 ,$55.28 , Belgium,Europe
Rooselaer,Heusden,30,76,EUR,"Grills, Classic Cuisine",3.8155433,51.0232135,3292315513,https://guide.michelin.com/en/oost-vlaanderen/heusden/restaurant/rooselaer,https://www.rooselaer.be/,Bib Gourmand,$33.17 ,$84.02 , Belgium,Europe
Le Bistrot des Saveurs,Houffalize,30,75,EUR,"Regional Cuisine, Traditional Cuisine",5.7746418,50.1318789,3261288140,https://guide.michelin.com/en/be-luxembourg/houffalize/restaurant/le-bistrot-des-saveurs,https://www.hotel-lermitage.be/,Bib Gourmand,$33.17 ,$82.91 , Belgium,Europe
La Cour de la Reine,Spa,39,60,EUR,Modern French,5.8584455,50.4917714,3287775210,https://guide.michelin.com/en/liege/spa/restaurant/la-cour-de-la-reine,https://www.lareine.be/,Bib Gourmand,$43.11 ,$66.33 , Belgium,Europe
De Vous à Nous,Montigny-le-Tilleul,28,59,EUR,Modern Cuisine,4.3641344,50.3644641,3271474703,https://guide.michelin.com/en/hainaut/montigny-le-tilleul/restaurant/de-vous-a-nous,https://www.restaurantdevousanous.be/,Bib Gourmand,$30.95 ,$65.23 , Belgium,Europe
La Gloriette,Marche-en-Famenne,29,75,EUR,Modern French,5.3479738,50.2194465,3284379822,https://guide.michelin.com/en/be-luxembourg/marche-en-famenne/restaurant/la-gloriette,https://www.lagloriette.net/,Bib Gourmand,$32.06 ,$82.91 , Belgium,Europe
Tero,Saint-Gilles,19,40,EUR,"Organic, Vegetarian",4.3559859,50.8300815,3223477946,https://guide.michelin.com/en/bruxelles-capitale/be-saint-gilles/restaurant/tero560906,https://www.tero-restaurant.com/,Bib Gourmand,$21.00 ,$44.22 , Belgium,Europe
Père et Mère,Diksmuide,21,60,EUR,"Classic Cuisine, Traditional Cuisine",2.8660276,51.0335652,32473590058,https://guide.michelin.com/en/west-vlaanderen/diksmuide/restaurant/pere-et-mere,https://www.pere-et-mere.be/,Bib Gourmand,$23.22 ,$66.33 , Belgium,Europe
Arti'Choc,Eupen,39,72,EUR,Traditional Cuisine,6.0382506,50.6232946,3287553604,https://guide.michelin.com/en/liege/eupen/restaurant/arti-choc,http://www.artichoc-eupen.be/,Bib Gourmand,$43.11 ,$79.60 , Belgium,Europe
La Table de la Manufacture Urbaine,Charleroi,25,80,EUR,"Traditional Cuisine, French",4.4393176,50.4062617,3271702018,https://guide.michelin.com/en/hainaut/charleroi/restaurant/la-table-de-la-manufacture-urbaine,http://www.manufacture-urbaine.com,Bib Gourmand,$27.64 ,$88.44 , Belgium,Europe
L'Embellie,Soignies,33,81,EUR,Modern Cuisine,4.0678216,50.5732237,3267333148,https://guide.michelin.com/en/hainaut/soignies/restaurant/l-embellie210430,http://www.restaurantlembellie.be,Bib Gourmand,$36.48 ,$89.55 , Belgium,Europe
Au Petit Château,Mouscron,30,86,EUR,Classic French,3.2591907,50.740121,3256332207,https://guide.michelin.com/en/hainaut/mouscron/restaurant/au-petit-chateau,https://www.aupetitchateau.be/,Bib Gourmand,$33.17 ,$95.07 , Belgium,Europe
Lucana,Wanze,39,70,EUR,"Italian, Modern French",5.2214156,50.540469,3285240800,https://guide.michelin.com/en/liege/wanze/restaurant/lucana,https://www.lucana.be/,Bib Gourmand,$43.11 ,$77.39 , Belgium,Europe
Brasserie de l'Expo,Brussels,60,60,EUR,"Seafood, Classic Cuisine",4.336355,50.8904368,3224769970,https://guide.michelin.com/en/bruxelles-capitale/bruxelles/restaurant/brasserie-de-l-expo,https://www.brasseriedelexpo.be/,Bib Gourmand,$66.33 ,$66.33 , Belgium,Europe
abCd,Beauraing,30,65,EUR,"Contemporary, French",4.9580899,50.107864,3282647802,https://guide.michelin.com/en/namur/beauraing/restaurant/abcd,https://www.abcd-restaurant.be/,Bib Gourmand,$33.17 ,$71.86 , Belgium,Europe
l'Apropos,Neupré,33,53,EUR,"Mediterranean Cuisine, Market Cuisine",5.4875526,50.5429039,3243821300,https://guide.michelin.com/en/liege/neupr/restaurant/l-apropos,https://www.lapropos.be/,Bib Gourmand,$36.48 ,$58.59 , Belgium,Europe
L'O de Source,Sart,41,60,EUR,Market Cuisine,5.9569288,50.5006455,3287221139,https://guide.michelin.com/en/liege/sart/restaurant/l-o-de-source-1192116,https://www.lodesource.be/,Bib Gourmand,$45.33 ,$66.33 , Belgium,Europe
Au gré des Saisons,Achet,20,51,EUR,"Modern Cuisine, Italian",5.1746766,50.3328659,3283657565,https://guide.michelin.com/en/namur/achet/restaurant/au-gre-des-saisons,https://www.augredessaisons.net/,Bib Gourmand,$22.11 ,$56.38 , Belgium,Europe
Locàle by Kok au Vin,Brugge,70,70,EUR,"Country cooking, Market Cuisine",3.2198033,51.212055,3250339521,https://guide.michelin.com/en/west-vlaanderen/brugge/restaurant/kok-au-vin,https://www.locale.be/,Bib Gourmand,$77.39 ,$77.39 , Belgium,Europe
La Maison Thai,Pessoux,35,64,EUR,Thai,5.2100622,50.2802997,3283231182,https://guide.michelin.com/en/namur/pessoux/restaurant/la-maison-thai,https://www.lamaisonthai.be/,Bib Gourmand,$38.69 ,$70.75 , Belgium,Europe
Le P'tit Gaby,Thisnes,37,79,EUR,French Contemporary,5.0516189,50.6697605,3219633772,https://guide.michelin.com/en/liege/thisnes/restaurant/le-p-tit-gaby-1192365,https://www.le-ptit-gaby.be/,Bib Gourmand,$40.90 ,$87.34 , Belgium,Europe
Station 3,Kraainem,22,38,EUR,Chinese,4.4526105,50.8663153,32470302800,https://guide.michelin.com/en/vlaams-brabant/kraainem/restaurant/station-3,https://www.station3.be/,Bib Gourmand,$24.32 ,$42.01 , Belgium,Europe
Olijfboom,Veurne,23,64,EUR,Traditional Cuisine,2.6625424,51.0727383,3258317077,https://guide.michelin.com/en/west-vlaanderen/veurne/restaurant/olijfboom,https://www.olijfboom.be/,Bib Gourmand,$25.43 ,$70.75 , Belgium,Europe
Des Ardennes,Corbion,23,70,EUR,Traditional Cuisine,5.0096033,49.7966152,3261250100,https://guide.michelin.com/en/be-luxembourg/corbion/restaurant/des-ardennes,https://www.hoteldesardennes.be/,Bib Gourmand,$25.43 ,$77.39 , Belgium,Europe
Gaston Vouzote,Dottignies,14,60,EUR,Classic Cuisine,3.3137961,50.7291086,3256484820,https://guide.michelin.com/en/hainaut/dottignies/restaurant/gaston-vouzote,http://www.gastonvouzote.be,Bib Gourmand,$15.48 ,$66.33 , Belgium,Europe
Mamy Louise,Wavre,60,60,EUR,"Traditional Cuisine, French",4.5741266,50.745372,3210242174,https://guide.michelin.com/en/brabant-wallon/wavre/restaurant/mamy-louise394347,http://www.mamylouise.be,Bib Gourmand,$66.33 ,$66.33 , Belgium,Europe
Le Coin des Saveurs,Verviers,35,60,EUR,Modern Cuisine,5.8628632,50.5833439,3287232360,https://guide.michelin.com/en/liege/verviers/restaurant/le-coin-des-saveurs,https://www.lecoindessaveurs.be/,Bib Gourmand,$38.69 ,$66.33 , Belgium,Europe
